facility_id,name,street,city,n,mean_score,min_score,max_score,latest,latest_score,category,venue
12394522,Curra's Hyde Park,4215 Duval St,Austin,4,86.5,81,92,2025-09-05,81,Restaurant & Food Service,Curra's Hyde Park
12395799,New Wok On Fire,9901 Brodie Ln Ste 170,Austin,4,86.5,82,93,2025-08-25,82,Restaurant & Food Service,New Wok On Fire
12400933,Satellite...Eat.Drink.Orbit,5900 W Slaughter Ln Ste 400,Austin,4,86.5,78,100,2026-03-03,100,Restaurant & Food Service,Satellite...Eat.Drink.Orbit
11840744,Shipley's Donuts,1045 Norwood Park Blvd,Austin,5,86.4,81,94,2026-05-20,94,Restaurant & Food Service,Shipley's Donuts
12395990,Thompson L2 Events Kitchens,501 Brazos St,Austin,5,86.4,77,92,2026-02-20,85,Restaurant & Food Service,Thompson L2 Events Kitchens
12397969,Tsaocaa UT Austin,2222 Rio Grande St Ste C120,Austin,5,86.4,80,90,2025-09-15,88,Restaurant & Food Service,Tsaocaa UT Austin
12399606,MN - Holiday Inn Express,11918 Ring Dr,Manor,5,86.4,76,97,2026-03-13,93,Restaurant & Food Service,MN - Holiday Inn Express
2800039,Parmer Lane Tavern,2121 W Parmer Ln Ste 101,Austin,3,86.33,83,91,2025-12-08,83,Restaurant & Food Service,Parmer Lane Tavern
2802243,Craigo's Pizza and Pastaria,4970 W US 290 WB Hwy,Austin,3,86.33,84,91,2025-04-21,84,Restaurant & Food Service,Craigo's Pizza and Pastaria
10028448,Rutland Market,900 Rutland Dr,Austin,6,86.33,80,91,2025-12-15,80,Restaurant & Food Service,Rutland Market
10564890,J. D.'s Market #5,7310 E Riverside Dr,Austin,6,86.33,82,92,2025-12-01,89,Restaurant & Food Service,J. D.'s Market
11087892,7-Eleven Convenience Store #36618A,7114 N Interstate 35,Austin,3,86.33,75,95,2025-08-04,89,Convenience & Fuel,7-Eleven Convenience Store #36618A
11109004,Grand Donuts,615 W Slaughter Ln Ste 112,Austin,3,86.33,81,91,2026-04-21,81,Restaurant & Food Service,Grand Donuts
11184972,Hyridge Mart,3503 Hyridge Dr,Austin,3,86.33,73,94,2025-08-05,92,Restaurant & Food Service,Hyridge Mart
11377565,Westin Austin Downtown,310 E 5th St,Austin,6,86.33,83,90,2026-02-23,85,Restaurant & Food Service,Westin Austin Downtown
11980377,E Braker Lane Food Mart,1005 E Braker Ln Ste 3,Austin,3,86.33,83,91,2026-04-14,91,Convenience & Fuel,E Braker Lane Food Mart
12394964,Micklethwait Craft Meats,4602 Tanney St,Austin,3,86.33,81,90,2025-07-10,90,Restaurant & Food Service,Micklethwait Craft Meats
12395854,Freddo ATX,2336 S Congress Ave,Austin,3,86.33,83,91,2026-04-27,83,Restaurant & Food Service,Freddo ATX
12397005,TC - Vaquero's Cafe,3810 N Quinlan Park Rd Ste 240,Austin,3,86.33,84,90,2025-11-20,85,Restaurant & Food Service,TC - Vaquero's Cafe
12398946,Space Cowboy,1917 E 7th St Ste 100,Austin,3,86.33,81,92,2025-07-11,86,Restaurant & Food Service,Space Cowboy
2801149,Omni Austin,701 Brazos St,Austin,4,86.25,81,90,2026-05-11,89,Restaurant & Food Service,Omni Austin
10086722,Courtyard by Marriott- Champions/Starbucks,300 E 4th St,Austin,4,86.25,77,91,2025-09-16,91,Restaurant & Food Service,Courtyard by Marriott- Champions
11515150,Speedy Stop #107,5725 E Parmer Ln,Manor,4,86.25,81,92,2026-01-05,81,Restaurant & Food Service,Speedy Stop
12045212,7-Eleven Convenience Store #38104A,614 E Koenig Ln,Austin,4,86.25,78,92,2026-05-19,92,Convenience & Fuel,7-Eleven Convenience Store #38104A
12398187,Common Interest,8440 Burnet Rd Ste 148,Austin,4,86.25,82,92,2026-01-08,92,Restaurant & Food Service,Common Interest
12399716,Murray's Tavern Austin LLC,2316 Webberville Rd,Austin,4,86.25,80,89,2026-01-28,89,Restaurant & Food Service,Murray's Tavern Austin LLC
12400141,Supreme Halal Food,8213 Brodie Ln Ste 100,Austin,4,86.25,82,91,2026-02-09,83,Restaurant & Food Service,Supreme Halal Food
2800422,Jim's Coffee Shop,9091 Research NB Blvd,Austin,5,86.2,82,90,2025-11-19,86,Restaurant & Food Service,Jim's Coffee Shop
11056832,Gus's Fried Chicken,117 San Jacinto Blvd,Austin,5,86.2,80,90,2026-05-04,88,Restaurant & Food Service,Gus's Fried Chicken
11764498,Brotherton's Black Iron Barbecue,15608 Spring Hill Ln,Pflugerville,5,86.2,82,90,2025-11-24,88,Restaurant & Food Service,Brotherton's Black Iron Barbecue
12398752,Subway,12518 Research SB Blvd Unit F,Austin,5,86.2,80,91,2026-02-06,87,Restaurant & Food Service,Subway
2802023,ABIA - Annie's Cafe & Bar,3600 Presidential Blvd Ste 110,Austin,6,86.17,82,92,2025-06-04,85,Venue & Concessions,ABIA - Annie's Cafe & Bar
11860440,Better Half Bar,406 Walsh St,Austin,6,86.17,83,93,2026-04-17,93,Restaurant & Food Service,Better Half Bar
11348918,Buttercup Chevron,14815 Dessau Rd Ste 100,Pflugerville,7,86.14,76,100,2026-04-22,92,Convenience & Fuel,Buttercup Chevron
11757706,LIN,1203 W 6th St,Austin,7,86.14,72,97,2026-02-18,97,Restaurant & Food Service,LIN
10051054,Clay Pit Contemporary Indian Restaurant,1601 Guadalupe St,Austin,8,86.12,81,90,2026-05-12,81,Restaurant & Food Service,Clay Pit Contemporary Indian Restaurant
2800059,Bill Miller BBQ,709 E Ben White Blvd,Austin,4,86,83,89,2025-08-26,83,Restaurant & Food Service,Bill Miller BBQ
2800666,Oasis Cantina,6550 Comanche Trl,Austin,3,86,84,89,2025-11-20,84,Restaurant & Food Service,Oasis Cantina
10001511,Galaxy Cafe,1000 W Lynn St,Austin,8,86,81,90,2025-12-16,81,Restaurant & Food Service,Galaxy Cafe
10003415,C-Mart #7,5200 E William Cannon Dr,Austin,3,86,84,89,2026-04-22,84,Restaurant & Food Service,C-Mart
10008754,Los Braseros Mexican Restaurant,9207 N Lamar Blvd,Austin,6,86,79,96,2026-02-23,84,Restaurant & Food Service,Los Braseros Mexican Restaurant
10251709,Black Sheep Lodge,2108 S Lamar Blvd,Austin,3,86,84,88,2025-12-22,86,Restaurant & Food Service,Black Sheep Lodge
10390428,Thai Fresh,909 W Mary St,Austin,3,86,82,89,2026-01-08,82,Restaurant & Food Service,Thai Fresh
10581694,Amaya's Taco Village,5804 N Interstate 35,Austin,6,86,77,94,2025-11-19,94,Restaurant & Food Service,Amaya's Taco Village
10665383,Hopfields,3110 Guadalupe St Ste 400,Austin,4,86,78,93,2026-01-13,93,Restaurant & Food Service,Hopfields
10726921,Super Moreliana-Taqueria,6112 S US 183 SB Hwy,Austin,3,86,82,91,2025-05-23,85,Restaurant & Food Service,Super Moreliana-Taqueria
10780044,Moms 7,13000 FM 812 Rd,Del Valle,3,86,82,89,2025-07-16,89,Restaurant & Food Service,Moms
10935507,Tropical Market,10805 N Lamar Blvd Ste J,Austin,5,86,79,93,2026-03-12,87,Restaurant & Food Service,Tropical Market
11095928,Ruth's Chris Steak House #7351,107 W 6th St,Austin,3,86,83,88,2026-04-15,87,Restaurant & Food Service,Ruth's Chris Steak House
11309832,Galaxy Cafe,8127 Mesa Dr Unit 100,Austin,5,86,75,92,2026-05-07,75,Restaurant & Food Service,Galaxy Cafe
11518966,Pinballz Arcade,13729 N US 183 NB Hwy Unit 1350,Austin,5,86,83,88,2026-05-19,83,Restaurant & Food Service,Pinballz Arcade
11526883,MN - Shipley Donuts,11300 E US 290 WB Hwy Unit 100,Manor,5,86,83,92,2025-12-18,92,Restaurant & Food Service,MN - Shipley Donuts
11647869,MN - Chokdee Restaurant,11300 E US 290 Hwy WB,Manor,7,86,77,99,2026-03-11,87,Restaurant & Food Service,MN - Chokdee Restaurant
11708903,Marcelino's LLC.,901 Tillery St,Austin,3,86,80,95,2025-07-24,80,Restaurant & Food Service,Marcelino's LLC.
11741231,LW-Lake Travis Independent Living,302 Medical Pkwy,Lakeway,6,86,79,99,2026-05-21,88,Restaurant & Food Service,LW-Lake Travis Independent Living
11964073,Sangam Chettinad Indian Cuisine,6001 W Parmer Ln Ste 140,Austin,3,86,80,93,2026-04-07,85,Restaurant & Food Service,Sangam Chettinad Indian Cuisine
12120641,Wholy Bagel,3637 Far West Blvd,Austin,4,86,82,90,2025-11-13,90,Restaurant & Food Service,Wholy Bagel
12185773,EPIC POKE,6448 E Us 290 Hwy Service Rd WB,Austin,5,86,81,91,2025-07-18,91,Restaurant & Food Service,EPIC POKE
12185913,Courtyard Austin Arboretum,9409 Stonelake Blvd,Austin,3,86,84,88,2026-04-23,86,Restaurant & Food Service,Courtyard Austin Arboretum
12186037,Emerald Tavern Games & Cafe,9012 Research SB Blvd Bldg C,Austin,5,86,74,94,2025-12-16,88,Restaurant & Food Service,Emerald Tavern Games & Cafe
12186381,Dos Salsas Domain,11301 Burnet Rd Bldg 1,Austin,4,86,81,89,2026-02-23,89,Restaurant & Food Service,Dos Salsas Domain
12392483,PF - milk + tea,1608 Town Center Dr Ste 200,Pflugerville,3,86,84,88,2026-02-26,84,Restaurant & Food Service,PF - milk + tea
12395500,Peacock Restaurant,600 W 2nd St,Austin,5,86,83,90,2026-04-01,83,Restaurant & Food Service,Peacock Restaurant
12396029,7-Eleven Convenience Store #36591B,201 W Ben White Blvd,Austin,5,86,79,91,2025-12-26,79,Convenience & Fuel,7-Eleven Convenience Store #36591B
12397182,Taco Flats-Riata,12221 Riata Trace Pkwy Ste 100,Austin,3,86,84,88,2026-01-07,84,Restaurant & Food Service,Taco Flats-Riata
12397417,PF - Iron Fish Sushi & Grill,900 E Pecan St Ste 800,Pflugerville,3,86,84,90,2025-11-06,90,Restaurant & Food Service,PF - Iron Fish Sushi & Grill
12397972,PF - Eleven 11 Sports Bar and Grill dba TaterQue,1202 FM 685 Ste 5-6,Pflugerville,5,86,78,91,2025-11-19,90,Restaurant & Food Service,PF - Eleven 11 Sports Bar and Grill dba TaterQue
12399155,LW - La Gordibuena Taqueria,113 N FM 620 Rd,Lakeway,4,86,80,89,2025-09-16,80,Restaurant & Food Service,LW - La Gordibuena Taqueria
12399755,Sushi Roku,405 Colorado St Ste 100,Austin,5,86,77,93,2026-04-16,77,Restaurant & Food Service,Sushi Roku
12400715,"Dead Rabbit, The",204 E 6th St,Austin,3,86,81,95,2026-04-14,81,Restaurant & Food Service,"Dead Rabbit, The"
12400840,Afghan Cuisine,9717 N Lamar Blvd Ste C2,Austin,3,86,77,94,2025-09-23,77,Restaurant & Food Service,Afghan Cuisine
10001056,Pho Saigon,10901 N Lamar Blvd Unit 108,Austin,6,85.83,79,88,2026-04-02,88,Restaurant & Food Service,Pho Saigon
10369329,Maggiano's Little Italy,10910 Domain Dr Ste 100,Austin,6,85.83,83,89,2025-12-30,84,Restaurant & Food Service,Maggiano's Little Italy
12186508,Kolache Factory,3706 N Lamar Blvd,Austin,6,85.83,77,94,2026-02-04,87,Restaurant & Food Service,Kolache Factory
12395608,JD's Market - Bakery-Kitchen,14300 Dessau Rd,Pflugerville,6,85.83,81,90,2026-04-01,83,Restaurant & Food Service,JD's Market - Bakery-Kitchen
2800046,Hyde Park Bar and Grill,4206 Duval St,Austin,5,85.8,80,92,2025-11-05,80,Restaurant & Food Service,Hyde Park Bar and Grill
10003981,Chuy's North Lamar,10520 N Lamar Blvd,Austin,5,85.8,83,90,2025-12-15,90,Restaurant & Food Service,Chuy's North Lamar
11546953,Lotus Chinese,11501 Rock Rose Ave Ste 152,Austin,5,85.8,78,91,2026-04-23,83,Restaurant & Food Service,Lotus Chinese
12392497,One Taco,402 Brazos St,Austin,5,85.8,79,89,2026-01-28,85,Restaurant & Food Service,One Taco
12395959,Lonesome Dove Western Bistro,123 W 6th St,Austin,5,85.8,80,91,2026-04-15,86,Restaurant & Food Service,Lonesome Dove Western Bistro
2800742,Thundercloud Subs,1807 W Slaughter Ln Ste 500,Austin,4,85.75,77,91,2026-02-18,90,Restaurant & Food Service,Thundercloud Subs
2801372,Taco Shack III,12439 Metric Blvd,Austin,4,85.75,83,88,2026-04-27,88,Restaurant & Food Service,Taco Shack III
11211426,2222 Market,1112 W Koenig Ln,Austin,4,85.75,82,87,2026-05-05,87,Restaurant & Food Service,2222 Market
11748577,Foodie's Corner 3,8225 W SH 71,Austin,4,85.75,77,93,2025-07-10,80,Restaurant & Food Service,Foodie's Corner
11866528,New Hope Ranch,11908 Sparks Rd,Manor,4,85.75,81,90,2026-01-06,82,Restaurant & Food Service,New Hope Ranch
12025179,Urban Air South Austin,4500 S Pleasant Valley Rd Ste 106,Austin,4,85.75,84,87,2025-11-25,85,Restaurant & Food Service,Urban Air South Austin
12186270,Godinez Bakery,9616 N Lamar Blvd Ste 130,Austin,4,85.75,83,89,2026-01-15,84,Restaurant & Food Service,Godinez Bakery
12186594,Jardin Corona Mexican Restaurant,13301 N US 183 Hwy NB Service Rd Bldg E,Austin,4,85.75,84,89,2026-02-09,85,Restaurant & Food Service,Jardin Corona Mexican Restaurant
12398091,Uptown Sports,1200 E 6th St,Austin,4,85.75,80,91,2026-02-10,85,Restaurant & Food Service,Uptown Sports
2801933,Vasquez Mexican Restaurant #2,9063 Research NB Blvd,Austin,3,85.67,79,92,2026-01-12,79,Restaurant & Food Service,Vasquez Mexican Restaurant
2803866,Jiffy Sak,6105 Techni Center Dr,Austin,3,85.67,82,89,2025-11-06,86,Restaurant & Food Service,Jiffy Sak
10483507,Vince Young Steakhouse,301 San Jacinto Blvd,Austin,3,85.67,72,94,2025-07-17,72,Restaurant & Food Service,Vince Young Steakhouse
10734366,HandleBar,121 E 5th St,Austin,3,85.67,82,88,2026-04-16,88,Restaurant & Food Service,HandleBar
10805455,WL - Lupe Tortillas Mexican Restaurant,701 S Capital of Texas Hwy Bldg A,West Lake Hills,6,85.67,82,90,2026-01-23,84,Restaurant & Food Service,WL - Lupe Tortillas Mexican Restaurant
10866954,Hana World Market - Deli,1700 W Parmer Ln Ste 100,Austin,3,85.67,81,91,2025-06-24,81,Grocery,Hana World Market - Deli
11095956,Moonies Burger House,13450 N US 183 Hwy Service Rd SB,Austin,3,85.67,81,91,2026-03-12,81,Restaurant & Food Service,Moonies Burger House
11130514,Courtesy Shell #4,2241 S Ih 35,Austin,3,85.67,80,97,2026-05-06,80,Convenience & Fuel,Courtesy Shell
11393326,"Pavilion At Great Hills, The",11819 Pavilion Blvd,Austin,3,85.67,85,87,2026-03-03,85,Restaurant & Food Service,"Pavilion At Great Hills, The"
12392992,Corinne Marriott Hotel Austin,304 E Cesar Chavez St,Austin,6,85.67,81,90,2026-05-04,90,Restaurant & Food Service,Corinne Marriott Hotel Austin
12396838,Austea,500 E Ben White Blvd,Austin,3,85.67,82,90,2025-06-04,85,Restaurant & Food Service,Austea
12399441,Happy Chicks,10611 Research NB Blvd,Austin,3,85.67,83,89,2026-04-03,83,Restaurant & Food Service,Happy Chicks
10672549,Masala Wok,10515 N Mopac NB Expy Unit 155,Austin,5,85.6,80,91,2026-03-13,84,Restaurant & Food Service,Masala Wok
12398782,JDs Supermarket #9 (-Kitchen - Bakery),6214 E Riverside Dr,Austin,5,85.6,78,91,2026-02-24,91,Restaurant & Food Service,JDs Supermarket #9 (-Kitchen - Bakery)
11341790,Hill-Bert's Burgers,5340 Cameron Rd,Austin,7,85.57,82,90,2026-03-31,87,Restaurant & Food Service,Hill-Bert's Burgers
2800935,Short Stop #2,12784 N US 183 Hwy SB Service Rd,Austin,6,85.5,71,96,2026-04-06,78,Restaurant & Food Service,Short Stop
2804030,La Hacienda Market,1812 Payton Gin Rd,Austin,4,85.5,85,87,2026-03-02,85,Restaurant & Food Service,La Hacienda Market
11086976,Minimax Food Mart #3,11800 Dessau Rd,Austin,4,85.5,82,89,2026-02-03,85,Convenience & Fuel,Minimax Food Mart
11452574,El Jacalito,2030 E Oltorf St Ste 110,Austin,4,85.5,74,93,2025-09-09,93,Restaurant & Food Service,El Jacalito
11459701,Me Con Bistro,3421 W William Cannon Dr Ste 101,Austin,4,85.5,80,93,2025-09-09,83,Restaurant & Food Service,Me Con Bistro
11526833,Sterling Events Center,6134 E US 290 Hwy WB Service Rd,Austin,4,85.5,83,89,2026-01-22,89,Restaurant & Food Service,Sterling Events Center
11623411,Laxmi Farsan & Catering,6305 Cameron Rd Ste 120,Austin,4,85.5,81,92,2026-03-25,86,Institutional & Catering,Laxmi Farsan & Catering
11727227,7-Eleven Convenience Store # 35878B,613 Congress Ave,Austin,4,85.5,80,89,2025-08-12,88,Convenience & Fuel,7-Eleven Convenience Store # 35878B
11789891,Soto,1100 S Lamar Blvd Ste 2115,Austin,6,85.5,79,93,2026-02-19,85,Restaurant & Food Service,Soto
11845758,NG Cafe,13000 N IH 35 Service Rd SB,Austin,4,85.5,83,88,2026-01-21,88,Restaurant & Food Service,NG Cafe
12399830,LW - Chicken Express - Lakeway,2109 S FM 620 Rd,Lakeway,4,85.5,77,91,2025-09-19,84,Restaurant & Food Service,LW - Chicken Express - Lakeway
2801721,La Michoacana,6908 Cameron Rd,Austin,5,85.4,78,94,2026-01-15,94,Restaurant & Food Service,La Michoacana
12394218,SV - Mighty Fine Burgers Fries Shakes,5601 Brodie Ln Ste 1300,Sunset Valley,5,85.4,77,92,2025-03-18,81,Restaurant & Food Service,SV - Mighty Fine Burgers Fries Shakes
12396138,Taco Shack,1508 W Anderson Ln,Austin,5,85.4,80,92,2026-03-05,80,Restaurant & Food Service,Taco Shack
12396704,Workhorse Bar,100 E North Loop Blvd Bldg B,Austin,5,85.4,77,90,2025-12-17,87,Restaurant & Food Service,Workhorse Bar
2801188,D.J.'s American Grill/Embassy,9505 Stonelake Blvd,Austin,3,85.33,81,92,2025-12-30,83,Restaurant & Food Service,D.J.'s American Grill
2802487,Hilton Austin,9515 Hotel Dr,Austin,3,85.33,80,89,2025-04-16,80,Restaurant & Food Service,Hilton Austin
10035246,Loyola Grocery,6710 Loyola Ln,Austin,3,85.33,78,95,2026-01-12,95,Grocery,Loyola Grocery
10099732,"Grand Billiards, The",4631 Airport Blvd Ste 121,Austin,3,85.33,76,91,2026-02-24,91,Restaurant & Food Service,"Grand Billiards, The"
10101590,Brooklyn Heights Pizzeria,14900 Avery Ranch Blvd,Austin,3,85.33,79,91,2025-03-07,79,Restaurant & Food Service,Brooklyn Heights Pizzeria
10236411,Cafe Crepes d'Austin,200 San Jacinto Blvd,Austin,3,85.33,84,88,2026-01-09,88,Restaurant & Food Service,Cafe Crepes d'Austin
10321380,P. Terry's Burger Stand,4220 W William Cannon Dr,Austin,3,85.33,83,88,2025-12-04,83,Restaurant & Food Service,P. Terry's Burger Stand
11459871,"Texan Market No. 4, The",7200 Cameron Rd,Austin,3,85.33,78,95,2026-02-19,95,Restaurant & Food Service,"Texan Market No. 4, The"
11662588,Toulouse Domain,3120 Palm Way Ste 150,Austin,3,85.33,82,89,2026-04-28,85,Restaurant & Food Service,Toulouse Domain
12185867,BUCK WILD,310 E 6th St,Austin,3,85.33,83,87,2026-05-11,83,Restaurant & Food Service,BUCK WILD
12392760,Coconut Club,310 Colorado St Ste B,Austin,3,85.33,76,92,2025-06-20,76,Restaurant & Food Service,Coconut Club
12396466,Austin Kolache & Koffee,8127 Mesa Dr Ste 202,Austin,3,85.33,82,87,2026-01-06,82,Restaurant & Food Service,Austin Kolache & Koffee
12396730,Pollos Asados EL Norteno,6401 FM 969 Rd Unit 400,Austin,6,85.33,80,93,2026-04-22,80,Restaurant & Food Service,Pollos Asados EL Norteno
12397738,"Dirdie Birdie, The",10910 Domain Dr Ste 120,Austin,3,85.33,75,94,2025-08-18,94,Restaurant & Food Service,"Dirdie Birdie, The"
12398814,"311 Club, The",311 E 6th St,Austin,3,85.33,82,89,2025-12-03,85,Restaurant & Food Service,"311 Club, The"
12401217,Purple Rice,10515 N Mopac NB Expy Unit A - 135,Austin,3,85.33,80,89,2026-05-05,87,Restaurant & Food Service,Purple Rice
2802492,La Hacienda Market #4,1812 Payton Gin Rd,Austin,4,85.25,76,96,2026-03-02,86,Restaurant & Food Service,La Hacienda Market
10068020,Lifetime Fitness Cafe,7101 S Mopac NB Expy Unit P1,Austin,4,85.25,76,94,2026-01-29,76,Restaurant & Food Service,Lifetime Fitness Cafe
10223834,Opa,2050 S Lamar Blvd,Austin,4,85.25,80,89,2025-12-29,88,Restaurant & Food Service,Opa
11821290,TLC,1100 S Lamar Blvd Ste 1150,Austin,4,85.25,78,93,2026-02-19,81,Restaurant & Food Service,TLC
11924499,Ramos Restaurant #3,14611 Burnet Rd Ste 103,Austin,4,85.25,80,94,2026-04-27,80,Restaurant & Food Service,Ramos Restaurant
12397984,Civil Goat Coffee,2610 Manor Rd Unit B,Austin,4,85.25,78,95,2025-06-30,95,Restaurant & Food Service,Civil Goat Coffee
12399462,Snack Stop,17111 Blake Manor Rd,Manor,4,85.25,77,90,2026-04-06,90,Restaurant & Food Service,Snack Stop
11482803,BC - Chisos Grill,12700 Hill Country Blvd Ste S-100,Bee Cave,5,85.2,76,92,2025-12-09,81,Restaurant & Food Service,BC - Chisos Grill
12044025,Tech Ridge Oaks,400 E Yager Ln,Austin,5,85.2,75,91,2026-02-24,75,Restaurant & Food Service,Tech Ridge Oaks
12186342,Hestia,607 W 3rd St Ste 105,Austin,5,85.2,80,89,2026-02-20,80,Restaurant & Food Service,Hestia
2802911,"LW - Donut Hole, The",2422 S FM 620 Rd Ste 124,Lakeway,6,85.17,80,90,2026-04-16,89,Restaurant & Food Service,"LW - Donut Hole, The"
12185939,"Pho Vietnamese Kitchen, The",609 Clayton Ln Unit 100,Austin,6,85.17,78,89,2025-12-04,89,Restaurant & Food Service,"Pho Vietnamese Kitchen, The"
10737724,Fresa's Chicken al Carbon,915 N Lamar Blvd,Austin,7,85.14,70,90,2025-12-05,85,Restaurant & Food Service,Fresa's Chicken al Carbon
12397425,MN - Pho Yes LLC,11300 E US 290 Hwy Ste 250,Manor,7,85.14,81,89,2026-03-24,89,Restaurant & Food Service,MN - Pho Yes LLC
2800228,Short Stop,6603 Berkman Dr,Austin,5,85,79,88,2026-01-22,87,Restaurant & Food Service,Short Stop
2800505,Taqueria Arandas #3,6534 Burnet Rd,Austin,3,85,83,88,2026-02-25,84,Restaurant & Food Service,Taqueria Arandas
2802338,International House of Pancakes,8801 S Ih 35,Austin,5,85,78,90,2025-11-26,78,Restaurant & Food Service,International House of Pancakes
2802419,Boulevards Grill & Bar,3616 Far West Blvd,Austin,4,85,80,91,2026-03-11,88,Restaurant & Food Service,Boulevards Grill & Bar
2803780,Circle A,7107 US 290 Hwy,Austin,3,85,83,86,2026-03-23,83,Restaurant & Food Service,Circle A
10035159,Waterloo Ice House,9600 S Interstate 35,Austin,4,85,82,91,2025-07-18,84,Restaurant & Food Service,Waterloo Ice House
10058183,SV - Doc's Backyard,5207 Brodie Ln Ste 100,Sunset Valley,4,85,80,87,2025-06-06,86,Restaurant & Food Service,SV - Doc's Backyard
10120187,Serranos Cafe & Cantina,9500 S Interstate 35 Ste D,Austin,3,85,80,90,2025-06-05,90,Restaurant & Food Service,Serranos Cafe & Cantina
10147146,China House Restaurant,9505 Burnet Rd,Austin,4,85,81,95,2025-06-24,82,Restaurant & Food Service,China House Restaurant
